customer_id,order_day,restaurant_id,rest_type,cuisine,order_value,group_size
1007047,26.1,R32896,Quick Bites,"North Indian, Chinese, Seafood",356.07,2
1007047,27.4,R04663,Quick Bites,"Fast Food, Juices",324.77,2
1007047,28.1,R19384,Quick Bites,"Pizza, Italian",962.11,2
1007047,31.0,R41532,Quick Bites,North Indian,378.01,2
1007047,36.3,R46266,Quick Bites,"South Indian, Biryani",329.32,2
1007047,41.9,R17292,Quick Bites,"North Indian, Chinese",235.58,2
1007047,43.6,R17160,Quick Bites,"Fast Food, Burger",397.19,2
1007047,44.5,R05244,Quick Bites,Fast Food,489.29,2
1007047,45.9,R01245,Quick Bites,"North Indian, Chinese",332.29,2
1007047,48.2,R46457,Quick Bites,"North Indian, Street Food, Pizza",487.21,2
1007047,52.6,R43009,Casual Dining,"North Indian, Chinese, European",413.24,2
1007047,56.3,R34075,Quick Bites,"Biryani, Kebab",613.99,2
1007047,57.7,R07988,Quick Bites,"South Indian, North Indian, Chinese",309.75,2
1007047,58.6,R50669,Quick Bites,"Biryani, Chinese",827.85,2
1007047,59.6,R48507,Quick Bites,Biryani,191.15,2
1007047,62.2,R14696,Cafe,"Cafe, Burger, Italian, Salad",825.85,2
1007047,63.7,R24172,Quick Bites,"Fast Food, Burger, North Indian, South Indian",152.9,2
1007047,64.5,R43863,Beverage Shop,"Beverages, Desserts, Ice Cream",395.0,2
1007047,65.8,R00586,Cafe,"Cafe, Chinese, Continental, Italian",538.9,2
1007047,67.8,R26781,Quick Bites,"Italian, Pizza",407.88,2
1007047,70.7,R34505,Quick Bites,"Kerala, South Indian, Chinese",464.39,2
1007047,76.0,R09302,Quick Bites,"Fast Food, Seafood",272.96,2
1007047,77.4,R05274,Quick Bites,"Street Food, Juices",266.92,2
1007047,80.5,R11694,Casual Dining,"Seafood, South Indian, North Indian, Mangalorean, Chinese",596.46,2
1007047,82.4,R36515,Quick Bites,"Coffee, Fast Food, Chinese, Beverages",818.46,2
1007047,86.6,R46785,Cafe,"Pizza, Italian, Cafe, Burger, Finger Food, Fast Food, Sandwich",977.62,2
1007047,89.1,R15861,Quick Bites,"Desserts, Ice Cream, Beverages",526.51,2
1007047,93.3,R44506,Quick Bites,Chinese,229.94,2
1007047,94.6,R30839,Quick Bites,Biryani,532.12,2
1007047,97.5,R40895,Quick Bites,"North Indian, Street Food",118.46,2
1007047,98.6,R14231,Quick Bites,"South Indian, North Indian, Chinese",350.2,2
1007047,103.8,R21762,Quick Bites,"North Indian, Biryani, Mughlai",786.87,2
1007047,107.1,R04160,Quick Bites,"North Indian, Chinese",417.92,2
1007047,112.5,R36805,Quick Bites,"Chinese, Momos",673.93,2
1007047,118.0,R26745,Quick Bites,"South Indian, Beverages",265.15,2
1007047,121.9,R45167,Quick Bites,"Biryani, Kebab",660.35,2
1007047,124.5,R01060,Quick Bites,"North Indian, Chinese",461.79,2
1007047,125.7,R11759,Quick Bites,North Indian,490.11,2
1007047,126.9,R32026,Quick Bites,"Kerala, South Indian",439.26,2
1007047,128.2,R24081,Quick Bites,"South Indian, BBQ",332.52,2
1007047,133.1,R11567,Cafe,"Cafe, Burger",415.55,2
1007047,134.8,R34731,Delivery,"North Indian, Fast Food",384.59,2
1007047,135.7,R18271,Quick Bites,American,275.78,2
1007047,135.9,R22239,Quick Bites,"North Indian, BBQ",186.46,2
1007047,140.9,R36543,Quick Bites,"Bengali, North Indian",461.87,2
1007047,143.3,R44967,"Dessert Parlor, Cafe","Desserts, Cafe, Italian, Beverages",1302.36,2
1007047,145.2,R04682,Quick Bites,Arabian,139.19,2
1007047,146.7,R43643,Quick Bites,"North Indian, Chinese",436.34,2
1007047,147.8,R41762,"Dessert Parlor, Cafe","Desserts, Cafe",739.01,2
1007047,150.4,R20235,Quick Bites,"Chinese, Tibetan, Momos",198.61,2
1007047,151.2,R01038,Quick Bites,"North Indian, Biryani",449.21,2
1007047,152.8,R20952,Quick Bites,"South Indian, North Indian, Chinese",438.9,2
1007047,155.2,R43996,Quick Bites,"Hyderabadi, Biryani",318.83,2
1007047,156.5,R01117,Quick Bites,"South Indian, Andhra",427.07,2
1007047,158.1,R46802,Quick Bites,"South Indian, North Indian, Chinese, Juices",162.2,2
1007047,161.7,R19736,Quick Bites,"North Indian, Chinese",336.09,2
1007047,164.5,R05306,Quick Bites,"North Indian, Mughlai, Rolls, Fast Food",603.68,2
1007047,165.7,R26473,Quick Bites,Fast Food,78.57,2
1007047,169.8,R19312,Quick Bites,Street Food,242.11,2
1007047,173.7,R33908,Quick Bites,Fast Food,235.43,2
1007047,177.3,R29623,Quick Bites,Fast Food,268.32,2
1007047,178.2,R04669,Quick Bites,Street Food,143.01,2
1007048,18.8,R26454,Casual Dining,"South Indian, North Indian, Chinese",245.08,1
1007048,20.8,R10520,Quick Bites,"North Indian, Chinese",372.93,1
1007048,26.9,R25054,Casual Dining,"Biryani, North Indian, Mughlai",665.04,1
1007048,57.8,R21088,Casual Dining,North Indian,601.09,1
1007049,5.0,R08268,Cafe,"Cafe, European, Continental",610.24,2
1007049,5.9,R34422,Quick Bites,"Cafe, Burger, Fast Food",542.56,2
1007050,1.0,R23549,Quick Bites,"North Indian, Chinese",216.13,1
1007050,1.3,R31299,Quick Bites,"Biryani, Kebab",295.65,1
1007050,5.8,R34079,Quick Bites,"Arabian, Afghan",317.94,1
1007050,7.3,R23941,Casual Dining,"Mughlai, Biryani, North Indian",708.78,1
1007050,8.4,R29163,Quick Bites,South Indian,190.48,1
1007050,9.8,R41404,Quick Bites,"North Indian, Chinese, South Indian, Fast Food",545.39,1
1007050,11.2,R32678,Quick Bites,"Bihari, North Indian",215.06,1
1007050,12.6,R32604,Quick Bites,"Lebanese, Greek",371.93,1
1007050,16.0,R25248,Quick Bites,"North Indian, Chinese",418.1,1
1007050,19.0,R25981,Quick Bites,Biryani,179.96,1
1007050,24.2,R07526,Quick Bites,"South Indian, North Indian, Chinese",592.48,1
1007050,25.4,R40165,Quick Bites,"Continental, Biryani, Italian, North Indian, Chinese",276.94,1
1007051,62.1,R04364,Quick Bites,North Indian,365.19,1
1007051,89.6,R33448,Cafe,"Cafe, Chinese, Pizza, North Indian, Burger",412.29,1
1007051,114.8,R34121,Casual Dining,"North Indian, South Indian, Biryani",318.71,1
1007051,175.1,R07502,Bhojanalya,South Indian,316.05,1
1007052,9.2,R07274,Quick Bites,"North Indian, Chinese, Biryani",259.74,2
1007052,12.0,R11711,Quick Bites,"South Indian, Beverages",183.13,2
1007053,4.3,R29615,Casual Dining,"North Eastern, Chinese",706.94,2
1007053,4.7,R01025,Casual Dining,"North Indian, Chinese, Biryani",402.51,2
1007053,13.2,R22482,Casual Dining,"Biryani, North Indian, Andhra",834.04,2
1007053,16.5,R07110,Casual Dining,"Andhra, Biryani, North Indian",545.56,2
1007053,21.2,R26731,Casual Dining,"Mughlai, Fast Food",998.41,2
1007053,28.5,R03938,Casual Dining,"Biryani, Mughlai, Chinese, North Indian, Kebab",482.96,2
1007053,36.9,R35458,Casual Dining,"North Indian, South Indian, Biryani",562.06,2
1007053,38.8,R17593,Casual Dining,"Chinese, Thai, Momos",457.59,2
1007053,39.0,R16143,Casual Dining,"South Indian, Biryani, Chinese, North Indian",1034.56,2
1007053,43.6,R33746,Casual Dining,"Kerala, Chinese",586.92,2
1007053,44.2,R10887,Casual Dining,"Continental, American",1289.66,2
1007053,45.6,R49051,Casual Dining,"South Indian, North Indian, Chinese",315.74,2
1007053,47.9,R47626,Casual Dining,"North Indian, Mughlai, South Indian, Chinese",1067.0,2
1007053,54.9,R21721,Casual Dining,"South Indian, North Indian, Chinese, Beverages",316.65,2
1007053,62.7,R02237,Casual Dining,"South Indian, Seafood, Rolls, Beverages",462.48,2
1007053,64.6,R33724,Casual Dining,"North Indian, Chinese, Assamese",984.55,2
1007053,65.5,R24482,Casual Dining,"North Indian, Mughlai, Chinese",896.16,2
1007053,67.5,R46966,Casual Dining,"South Indian, North Indian, Chinese, Street Food",667.57,2
1007053,71.4,R20876,Casual Dining,"North Indian, Chinese",405.61,2
1007054,9.3,R09552,Quick Bites,"Burger, Pizza, Momos",496.81,1
1007054,26.4,R49557,Quick Bites,"Biryani, Andhra, North Indian, Chinese",538.04,1
1007054,33.8,R19589,Quick Bites,"Fast Food, American, Chinese",647.0,1
1007054,38.1,R33899,Quick Bites,"Continental, Fast Food, Italian, North Indian",185.34,1
1007054,44.5,R30867,Quick Bites,"Biryani, Chinese, North Indian",374.3,1
1007054,47.8,R23986,"Cafe, Quick Bites","Cafe, Burger, Italian, Desserts",758.96,1
1007054,52.0,R45750,Quick Bites,Pizza,340.12,1
1007054,53.9,R19844,Quick Bites,"Biryani, Fast Food",392.73,1
1007054,67.6,R09040,Quick Bites,"North Indian, Biryani, Mughlai, Kebab",744.01,1
1007054,73.2,R26006,Quick Bites,South Indian,382.36,1
1007054,82.0,R19653,Quick Bites,South Indian,65.81,1
1007054,93.9,R08370,Quick Bites,"Street Food, Desserts, North Indian, Mithai, Rajasthani",375.86,1
1007054,114.3,R31090,Quick Bites,"Lebanese, Middle Eastern",228.76,1
1007054,128.0,R03922,Quick Bites,Fast Food,354.57,1
1007054,136.9,R42333,Quick Bites,"South Indian, Biryani",455.31,1
1007054,149.4,R46503,Quick Bites,South Indian,420.99,1
1007054,158.3,R42093,Quick Bites,"Fast Food, South Indian, Biryani",172.43,1
1007054,164.2,R29169,Casual Dining,"Biryani, North Indian, Chinese",550.21,1
1007054,166.2,R33958,Quick Bites,"Biryani, Mughlai",858.62,1
1007054,171.3,R41283,Quick Bites,"Fast Food, Biryani, Rolls",385.36,1
1007054,175.8,R49665,Quick Bites,"Healthy Food, South Indian, Fast Food, North Indian, Beverages",485.22,1
1007055,21.3,R44288,Quick Bites,"Fast Food, Rolls",368.82,1
1007055,33.0,R45038,Dessert Parlor,"Desserts, Ice Cream",291.6,1
1007055,43.3,R21997,Quick Bites,"Kerala, Chinese",181.27,1
1007056,4.4,R38326,Casual Dining,"North Indian, Chinese",257.84,1
1007056,19.2,R01654,Casual Dining,"Chinese, North Indian, Mughlai",571.25,1
1007056,25.0,R27494,Casual Dining,"Chinese, North Indian, Momos",535.18,1
1007056,28.8,R23564,Casual Dining,Bengali,761.12,1
1007056,36.1,R22115,Casual Dining,"Andhra, Biryani, North Indian, Chinese",494.16,1
1007056,37.9,R35930,Casual Dining,"South Indian, North Indian",651.67,1
1007056,49.6,R00553,Casual Dining,"Seafood, Biryani, Beverages, South Indian, North Indian, Kebab",928.3,1
1007058,15.9,R46225,Quick Bites,"North Indian, Chinese, Kebab",163.31,2
1007058,39.2,R33788,Quick Bites,North Indian,308.0,2
1007058,105.2,R12720,Quick Bites,"South Indian, North Indian, Street Food",413.98,2
1007059,11.8,R43975,Cafe,"Cafe, Beverages, Healthy Food",335.78,4
1007059,12.0,R04815,Cafe,"Cafe, Rolls, Fast Food",277.36,4
1007059,17.9,R31023,Cafe,Cafe,750.56,4
1007059,37.0,R30945,Cafe,"Cafe, Continental",1517.48,4
1007059,40.8,R28088,Casual Dining,North Indian,421.26,4
1007059,50.5,R13238,Cafe,"Cafe, Sandwich, Pizza, North Indian, Mexican",587.32,4
1007059,73.5,R09554,Cafe,Cafe,434.07,4
1007059,81.1,R25838,Cafe,"Cafe, Italian",766.5,4
1007059,99.2,R14924,Cafe,"Cafe, American, Italian, Burger",768.17,4
1007059,102.2,R16603,Cafe,"Cafe, Continental, Burger, Salad, Healthy Food, Italian",767.07,4
1007059,111.2,R16418,Quick Bites,"North Indian, Arabian, South Indian, Chinese",527.59,4
1007059,117.5,R35358,Cafe,"Cafe, Continental, Pizza, Salad",648.95,4
1007059,125.4,R19766,Cafe,"Cafe, Continental, Beverages",813.81,4
1007059,128.1,R36411,Cafe,"Cafe, Continental, Italian, Burger",700.35,4
1007059,142.6,R21734,Quick Bites,"Fast Food, North Indian, South Indian",246.28,4
1007059,146.3,R08648,Cafe,"Cafe, Coffee",530.89,4
1007059,157.7,R20606,Casual Dining,"North Indian, South Indian, Chinese",425.55,4
1007059,165.1,R18618,Cafe,"Cafe, Fast Food",516.78,4
1007060,17.0,R07983,Casual Dining,"North Indian, Mughlai, Chinese",552.44,1
1007060,22.6,R05941,Casual Dining,"Kerala, Chinese, South Indian, North Indian",279.17,1
1007060,30.9,R39375,Casual Dining,"Andhra, North Indian, Chinese, Biryani",696.39,1
1007060,108.1,R10315,Casual Dining,"North Indian, Chinese",426.29,1
1007060,134.8,R24418,Casual Dining,"Asian, Chinese, Japanese, BBQ",1037.96,1
1007060,164.9,R02828,Casual Dining,"Chinese, South Indian, North Indian",715.24,1
1007062,4.1,R08330,Quick Bites,"South Indian, North Indian, Chinese, Street Food",392.04,1
1007062,5.8,R32888,Quick Bites,Fast Food,197.21,1
1007062,14.7,R31386,Quick Bites,Healthy Food,630.47,1
1007062,16.5,R28332,Quick Bites,"Street Food, Desserts, North Indian, Mithai, Rajasthani",442.21,1
1007062,19.5,R37412,Quick Bites,"Fast Food, Pizza, Sandwich",240.01,1
1007062,29.9,R08678,Quick Bites,"North Indian, South Indian, Seafood, Rolls",566.89,1
1007062,36.1,R23690,Quick Bites,"North Indian, Chinese",480.27,1
1007062,40.2,R25763,Quick Bites,"Arabian, Fast Food",238.62,1
1007062,53.7,R27774,Quick Bites,"North Indian, Chinese",382.63,1
1007062,55.0,R32727,Quick Bites,"North Indian, Biryani, Chinese",310.78,1
1007062,57.5,R13908,Quick Bites,"Andhra, North Indian, Biryani, Seafood",266.31,1
1007062,58.8,R20043,Casual Dining,"Chinese, Thai, Continental, North Indian",793.92,1
1007062,60.9,R23080,"Quick Bites, Cafe","Cafe, Burger, Fast Food",340.07,1
1007062,65.0,R15556,"Takeaway, Delivery","North Indian, Chinese",303.68,1
1007062,70.0,R21828,Quick Bites,"Pizza, South Indian, Healthy Food",359.7,1
1007062,71.7,R09385,Quick Bites,"Chinese, North Indian, Mughlai, Rolls",488.65,1
1007062,72.7,R33891,Quick Bites,"Fast Food, Burger",256.02,1
1007062,79.9,R11114,Quick Bites,"Pizza, Italian",640.67,1
1007062,81.5,R26959,Dessert Parlor,Desserts,206.55,1
1007062,88.1,R39721,Quick Bites,"Chinese, Momos",124.03,1
1007062,90.2,R05111,Casual Dining,"Biryani, Kerala, Seafood, South Indian",1103.07,1
1007062,92.2,R02649,Quick Bites,Pizza,266.14,1
1007062,95.6,R27845,"Takeaway, Delivery","Healthy Food, Salad",690.33,1
1007062,97.5,R03898,Quick Bites,Desserts,396.06,1
1007062,106.4,R32435,Quick Bites,"North Indian, Fast Food",163.49,1
1007062,107.2,R09434,Quick Bites,"North Indian, Chinese",158.31,1
1007062,111.8,R35123,Casual Dining,"North Indian, Chinese",318.98,1
1007062,114.0,R21689,Quick Bites,"North Indian, Kebab, Fast Food",363.86,1
1007062,115.4,R39012,Quick Bites,"South Indian, Fast Food",156.01,1
1007062,119.5,R41280,Quick Bites,South Indian,192.88,1
1007062,125.9,R40795,Quick Bites,"North Indian, Chinese",529.12,1
1007062,133.1,R27305,Casual Dining,"Mexican, Continental, Italian, Chinese",835.91,1
1007062,140.6,R16991,Quick Bites,"Rolls, Salad, Sandwich",564.92,1
1007062,145.6,R31183,Quick Bites,North Indian,556.52,1
1007062,147.5,R28401,Quick Bites,"Fast Food, Tea, Beverages",281.11,1
1007062,156.1,R13053,Quick Bites,South Indian,100.64,1
1007062,160.5,R40136,Quick Bites,"North Indian, Chinese",242.05,1
1007062,164.6,R17023,Quick Bites,"Andhra, North Indian",670.07,1
1007062,174.0,R28571,Quick Bites,"Biryani, Chinese, North Indian",395.76,1
1007062,175.7,R32015,Quick Bites,North Indian,278.53,1
1007063,3.0,R19481,Dessert Parlor,"Ice Cream, Desserts",395.41,1
1007063,7.9,R44392,Casual Dining,"Chinese, Seafood",649.68,1
1007064,2.4,R42021,Beverage Shop,"Beverages, Ice Cream",106.92,3
1007064,8.8,R34732,Beverage Shop,Beverages,356.28,3
1007064,18.6,R26656,Beverage Shop,"Beverages, Desserts",564.84,3
1007064,25.2,R29336,Beverage Shop,"Beverages, Fast Food",522.2,3
1007064,30.2,R41031,Beverage Shop,"Beverages, Desserts",362.44,3
1007064,32.2,R14207,Quick Bites,Andhra,651.85,3
1007064,36.7,R34572,Beverage Shop,"Beverages, Juices",155.87,3
1007064,37.7,R30589,Beverage Shop,"Beverages, Fast Food, Ice Cream",177.51,3
1007064,48.5,R37647,Beverage Shop,"Juices, Beverages",96.82,3
1007064,52.2,R35071,Beverage Shop,"Beverages, Fast Food",194.02,3
1007064,60.8,R29988,Beverage Shop,"Beverages, Ice Cream",215.0,3
1007064,71.6,R08841,Beverage Shop,"Beverages, Ice Cream",189.83,3
1007064,75.8,R22794,Bakery,"Desserts, Bakery",375.69,3
1007064,80.3,R25107,Beverage Shop,"Beverages, Desserts, Ice Cream",610.54,3
1007064,89.6,R23733,Beverage Shop,"Beverages, Fast Food, Italian",484.72,3
1007064,96.1,R46833,Beverage Shop,"Beverages, Fast Food",694.6,3
1007064,106.7,R05408,Beverage Shop,"Juices, Beverages",130.42,3
1007064,112.8,R29533,Beverage Shop,"Beverages, Juices",160.09,3
1007064,117.2,R37411,Beverage Shop,"Beverages, Fast Food",394.6,3
1007064,122.4,R07450,Food Court,Tibetan,209.62,3
1007064,123.7,R45174,Beverage Shop,Juices,109.53,3
1007064,137.0,R49117,Quick Bites,"South Indian, North Indian, Chinese",397.11,3
1007064,140.0,R41031,Beverage Shop,"Beverages, Desserts",354.36,3
1007064,147.5,R09544,Quick Bites,"Andhra, Biryani",469.25,3
1007064,154.6,R39105,Quick Bites,"Chinese, North Indian, South Indian",385.92,3
1007064,159.2,R04799,Casual Dining,"Biryani, North Indian, Chinese",414.75,3
1007064,162.2,R32193,Beverage Shop,"Beverages, Juices",119.51,3
1007064,170.7,R20068,Beverage Shop,"Beverages, Tea",304.59,3
1007064,171.5,R37688,Quick Bites,"North Indian, Chinese",261.51,3
1007064,178.1,R23863,Beverage Shop,"Beverages, Fast Food",443.28,3
1007065,23.2,R03468,Cafe,"Cafe, Beverages",364.72,2
1007065,44.2,R35594,Cafe,Cafe,437.57,2
1007065,54.7,R29975,Cafe,"Cafe, Continental, Italian, Burger",628.86,2
1007065,55.5,R31809,Cafe,"Cafe, American, Continental, Italian",659.95,2
1007065,55.6,R46402,Cafe,Cafe,455.47,2
1007065,57.9,R21833,Cafe,"Cafe, Sandwich, Burger",657.22,2
1007066,5.0,R19647,Casual Dining,"Italian, Salad",1607.62,2
1007066,10.4,R48290,Cafe,"Cafe, Burger, Italian, Salad",691.55,2
1007066,13.9,R09213,Cafe,"Cafe, Burger, Italian, Salad",873.52,2
1007066,14.3,R26916,Cafe,"Cafe, Continental, Italian",2017.68,2
1007066,18.6,R28949,Casual Dining,"Italian, Salad",1608.47,2
1007066,28.2,R43651,Cafe,"Cafe, Continental",759.59,2
1007066,31.9,R27452,Casual Dining,"Italian, North Indian, Healthy Food, Desserts",1226.63,2
1007066,38.4,R34391,Cafe,"Cafe, European, Continental",781.39,2
1007066,46.7,R39528,Cafe,Cafe,826.84,2
1007066,49.8,R29604,Cafe,"Cafe, Continental, Beverages",670.63,2
1007066,52.7,R14983,Cafe,"Cafe, Continental",415.72,2
1007066,54.5,R23019,Cafe,"Cafe, Fast Food",1061.83,2
1007066,60.3,R00884,Cafe,Cafe,387.18,2
1007066,63.0,R06933,Cafe,"Cafe, Burger, Beverages",591.41,2
1007066,65.3,R48257,Casual Dining,"Chinese, North Indian, Salad, Fast Food",1532.45,2
1007066,69.1,R46327,"Casual Dining, Bar","North Indian, Chinese, Seafood",453.22,2
1007066,69.8,R08560,Cafe,"Cafe, Healthy Food, Salad, Beverages, Desserts",970.78,2
1007066,84.9,R34383,Cafe,"Cafe, American, Burger, Sandwich, Beverages",711.03,2
1007066,91.7,R48635,Cafe,"Cafe, Burger, Italian, Salad",1126.02,2
1007066,97.5,R05131,Cafe,"Cafe, Continental, Italian, Burger",1593.72,2
1007066,108.2,R10829,Cafe,"Cafe, Salad",745.8,2
1007066,112.9,R42106,Cafe,"BBQ, Continental, Burger, Wraps, Pizza, Cafe",1291.08,2
1007066,130.8,R09213,Cafe,"Cafe, Burger, Italian, Salad",823.77,2
1007066,133.9,R46868,Cafe,"Cafe, Continental, Italian, Burger",954.3,2
1007066,139.6,R30761,Cafe,"Cafe, Continental, Beverages",634.08,2
1007066,144.6,R16127,Cafe,"Cafe, Burger, Italian, Salad",960.38,2
1007066,153.3,R29213,Cafe,"Cafe, Continental",521.64,2
1007066,166.5,R15794,Delivery,North Indian,753.25,2
1007066,170.3,R17375,"Cafe, Bakery","Cafe, Continental, Beverages, Burger, Desserts, Pizza, Bakery, European",1251.74,2
1007066,171.4,R14734,Cafe,"Cafe, Italian, Pizza, Beverages, Desserts",880.39,2
1007066,174.3,R19612,Cafe,"Cafe, Tea, Street Food",347.49,2
1007067,2.0,R29249,Cafe,"Cafe, Salad",1100.33,2
1007067,6.8,R28971,Cafe,"Cafe, American, Burger, Sandwich, Beverages",645.16,2
1007067,8.2,R43471,Cafe,"Cafe, Italian, American",528.45,2
1007067,8.8,R32247,"Takeaway, Delivery","North Indian, Chinese",547.92,2
1007067,11.9,R35099,Cafe,"Cafe, Healthy Food, Salad, Beverages",440.27,2
1007067,19.5,R15247,Cafe,"Cafe, Continental",680.53,2
1007067,20.1,R09391,Cafe,"Cafe, North Indian, Chinese",639.45,2
1007067,23.3,R16227,Cafe,"Cafe, Continental, Burger",538.2,2
1007067,29.8,R31829,Cafe,"Cafe, Continental, Italian, Burger",1537.29,2
1007067,34.3,R26975,Cafe,Cafe,547.92,2
1007067,35.8,R28308,Cafe,Cafe,464.02,2
1007067,40.7,R37548,Cafe,"Cafe, Continental, Italian, Burger",1143.21,2
1007067,44.0,R16079,Cafe,"Cafe, Continental",815.54,2
1007067,50.4,R17824,Casual Dining,North Indian,1095.57,2
1007067,52.4,R12006,Cafe,"Cafe, Continental, Italian",785.55,2
1007067,52.9,R37828,Cafe,"Cafe, Fast Food, Burger",650.29,2
1007067,54.6,R14468,Cafe,"Cafe, Italian, Burger, American, Steak",752.36,2
1007067,59.5,R28126,Cafe,"Cafe, Continental, Beverages",1090.3,2
1007067,67.0,R27866,Cafe,"Cafe, Continental, Beverages",814.5,2
1007067,68.8,R29233,"Takeaway, Delivery","Mithai, Desserts",141.94,2
1007067,72.1,R31938,Quick Bites,"South Indian, North Indian, Street Food, Chinese",146.23,2
1007067,74.1,R49241,Cafe,"Cafe, Healthy Food, Salad",705.61,2
1007067,77.9,R35613,Cafe,"Cafe, Continental, Healthy Food, Sandwich, Pizza, Desserts, Beverages",661.1,2
1007067,86.2,R01892,Cafe,"Cafe, Sandwich, Burger",631.84,2
1007067,89.7,R08671,Cafe,"Cafe, Fast Food",716.32,2
1007067,90.6,R29182,Cafe,"Continental, Lebanese, Middle Eastern, North Indian, Chinese, BBQ, Cafe",1086.24,2
1007067,93.4,R00180,Cafe,"Cafe, Burger, Continental, Italian, Desserts",568.92,2
1007067,97.7,R19210,Cafe,"Cafe, Beverages",351.3,2
1007067,101.8,R34362,Cafe,"Cafe, Continental, Mexican",1683.39,2
1007067,104.5,R17185,Cafe,Cafe,896.08,2
1007067,105.9,R31803,Cafe,"Cafe, Continental, Beverages",518.98,2
1007067,109.2,R29955,Cafe,"Cafe, Lebanese",416.83,2
1007067,113.1,R26522,Cafe,"Cafe, Continental",568.14,2
1007067,116.3,R17458,Cafe,"Cafe, Tea, Beverages, Fast Food",246.43,2
1007067,127.2,R08280,Cafe,"Cafe, Continental, Burger",754.73,2
1007068,3.2,R24711,Mess,"Andhra, South Indian, Biryani",199.56,1
1007068,8.9,R45344,Mess,"South Indian, North Indian",271.72,1
1007068,14.9,R10890,Casual Dining,North Indian,774.44,1
1007068,23.4,R29374,Mess,"Biryani, South Indian, North Indian",281.2,1
1007068,32.2,R19813,"Casual Dining, Bar","Chinese, Continental, North Indian, Burger, Pizza, Seafood",942.65,1
1007068,32.6,R24105,Casual Dining,"Street Food, North Indian, Continental, Beverages",1044.1,1
1007068,36.8,R19211,Cafe,"Cafe, Italian, Pizza",482.91,1
1007068,39.1,R49257,Mess,"Kerala, Biryani, South Indian",253.62,1
1007068,47.6,R46650,Casual Dining,"Rajasthani, North Indian",1313.93,1
1007068,66.7,R38712,Casual Dining,"North Indian, Mughlai, Arabian, Chinese",868.52,1
1007068,69.9,R40526,Casual Dining,"Biryani, North Indian, Chinese, Seafood",833.31,1
1007068,81.3,R15282,Quick Bites,"Chinese, North Indian",538.12,1
1007068,89.5,R10114,Dessert Parlor,Ice Cream,277.9,1
1007068,97.0,R33416,Casual Dining,Chinese,1250.66,1
1007068,106.6,R23910,Mess,"Andhra, South Indian, Biryani",345.65,1
1007068,110.0,R16865,Casual Dining,"North Indian, Chinese, Street Food",1299.04,1
1007068,118.9,R02636,Quick Bites,Rajasthani,340.92,1
1007068,123.7,R48406,Delivery,North Indian,389.42,1
1007068,126.8,R02975,Casual Dining,"North Indian, Continental",733.47,1
1007068,128.8,R07773,Quick Bites,"South Indian, North Indian, Chinese",642.29,1
1007068,134.1,R29177,Casual Dining,"Andhra, Chinese, North Indian, Biryani",784.29,1
1007068,157.5,R24711,Mess,"Andhra, South Indian, Biryani",292.08,1
1007068,164.9,R18808,Mess,"Andhra, Biryani, Chinese",322.72,1
1007068,176.6,R06737,"Cafe, Dessert Parlor","American, Cafe, Continental, French, Burger, Mexican, Desserts, Pizza",1015.73,1
1007068,179.0,R26276,Cafe,"Cafe, Continental",710.92,1
1007069,2.2,R49670,Food Court,"Bakery, Desserts, Beverages",442.7,1
1007069,4.1,R10211,Food Court,"Cafe, Desserts",564.24,1
1007069,5.2,R40770,Food Court,"Steak, Continental",461.16,1
1007069,5.6,R12281,Food Court,"Bakery, Desserts, Beverages",523.2,1
1007069,6.3,R14193,Food Court,"Tibetan, Momos",543.75,1
1007069,9.2,R39764,Food Court,"North Indian, Lebanese, Rolls",704.37,1
1007070,5.9,R38198,Fine Dining,North Indian,2376.48,1
1007070,13.8,R42666,Fine Dining,North Indian,1571.22,1
1007070,19.5,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",667.69,1
1007070,26.1,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",592.52,1
1007070,30.2,R17745,Fine Dining,North Indian,2540.81,1
1007070,38.3,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",321.88,1
1007070,43.3,R13814,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",1108.66,1
1007070,51.7,R13924,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",2213.97,1
1007070,52.1,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",480.58,1
1007070,58.5,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",354.4,1
1007071,56.8,R12458,Fine Dining,North Indian,2738.59,4
1007071,68.4,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",336.44,4
1007071,99.0,R12075,Cafe,"Cafe, American, Italian, Burger",675.8,4
1007071,121.1,R05471,Fine Dining,North Indian,1592.33,4
1007071,160.2,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",371.08,4
1007071,179.6,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",403.12,4
1007072,3.1,R14903,Quick Bites,"Fast Food, Beverages",825.55,1
1007072,16.6,R26616,Quick Bites,"Chinese, Fast Food, Asian, Beverages, Nepalese, Tibetan",434.79,1
1007072,17.1,R37662,Casual Dining,"Continental, Mexican, Lebanese",545.05,1
