restaurant_id,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,listed_in(type),popularity_score,appeal_score
R45731,1,0,3.8,324,Malleshwaram,Casual Dining,"North Indian, Chinese, Beverages",650,Delivery,0.2696139457868268,0.600625422251263
R45732,0,0,3.3,13,Vijay Nagar,Quick Bites,South Indian,300,Delivery,0.1940117901385992,0.4319895883355256
R45733,1,0,3.7,60,Vijay Nagar,Quick Bites,"Fast Food, Steak",300,Delivery,0.2473000735925425,0.5129685357035116
R45734,0,0,3.6,101,Malleshwaram,Quick Bites,"South Indian, North Indian, Chinese",200,Delivery,0.2358583496872316,0.5188390169069597
R45735,1,0,3.2,37,Magadi Road,Quick Bites,"Hyderabadi, Biryani",200,Delivery,0.1819640776401324,0.4428045049612321
R45736,1,0,3.8,21,Malleshwaram,Casual Dining,"Fast Food, North Indian",400,Delivery,0.2588130902735189,0.4783870403756002
R45737,1,0,3.4,10,Basaveshwara Nagar,"Dessert Parlor, Quick Bites","Ice Cream, Juices, Fast Food",200,Delivery,0.2068080767815527,0.4301109982646784
R45738,1,0,4.0,280,Seshadripuram,Casual Dining,"North Indian, Chinese, Thai, Momos",600,Delivery,0.2938519563350913,0.6316520395365781
R45739,1,0,3.8,285,Basaveshwara Nagar,Casual Dining,"Chinese, North Indian, Momos, Biryani",800,Delivery,0.2682237366613516,0.5950880387639209
R45740,1,0,3.9,135,Sadashiv Nagar,Casual Dining,"Chinese, Thai, Momos, Vietnamese",700,Delivery,0.2757800042928982,0.5786909949658068
R45741,1,0,3.8,75,Basaveshwara Nagar,Quick Bites,South Indian,200,Delivery,0.2607379952164846,0.535822223110781
R45742,1,0,3.3,7,Rajajinagar,"Dessert Parlor, Quick Bites","Desserts, Sandwich, Pizza, Burger",200,Delivery,0.193797911811603,0.4171436967220501
R45743,1,0,2.9,136,Basaveshwara Nagar,Quick Bites,"Burger, Fast Food",500,Delivery,0.1467833926162148,0.4146324104041857
R45744,1,0,4.3,723,Sadashiv Nagar,"Cafe, Bakery","Cafe, Bakery",400,Delivery,0.3483529835643321,0.7360331032900846
R45745,1,0,3.6,28,Rajajinagar,Quick Bites,"North Indian, South Indian, Chinese",300,Delivery,0.2332561633754446,0.4737874493549814
R45746,1,0,3.4,10,Nagarbhavi,Quick Bites,"South Indian, North Indian, Fast Food, Chinese",250,Delivery,0.2068080767815527,0.4301109982646784
R45747,1,0,4.1,84,Seshadripuram,Quick Bites,Street Food,150,Delivery,0.2997684901263338,0.5840968805482922
R45748,0,0,2.9,6,Vijay Nagar,Quick Bites,"South Indian, Biryani",400,Delivery,0.1421493621979639,0.4022901382632263
R45749,1,0,,0,Basaveshwara Nagar,Quick Bites,South Indian,200,Delivery,,0.3442019454913517
R45750,1,0,3.2,9,Malleshwaram,Quick Bites,Pizza,300,Delivery,0.1809659787808168,0.4195277814457427
R45751,0,0,3.4,7,Rajajinagar,Quick Bites,"North Indian, Fast Food",500,Delivery,0.2067011376180546,0.4202642681464267
R45752,1,0,3.7,45,Vijay Nagar,Cafe,"Cafe, Beverages",600,Delivery,0.246765377775052,0.5013925740305681
R45753,1,0,3.6,39,Rajajinagar,Dessert Parlor,"Desserts, Ice Cream",300,Delivery,0.2336482736416043,0.4852287638200128
R45754,1,0,3.6,17,Malleshwaram,Dessert Parlor,Desserts,400,Delivery,0.2328640531092849,0.456635033315082
R45755,1,0,3.2,9,Malleshwaram,"Beverage Shop, Cafe","Cafe, Tea, North Indian",500,Delivery,0.1809659787808168,0.4195277814457427
R45756,1,0,,0,Rajajinagar,Quick Bites,"Biryani, Kebab",250,Delivery,,0.3442019454913517
R45757,1,0,3.8,35,Basaveshwara Nagar,Dessert Parlor,Desserts,250,Delivery,0.2593121397031767,0.5011935829099996
R45758,1,0,3.9,462,Malleshwaram,Quick Bites,"Chinese, Fast Food, Momos",200,Delivery,0.287436373114191,0.6354751290228435
R45759,1,0,,0,Rajajinagar,Quick Bites,"Fast Food, Pizza",250,Delivery,,0.3442019454913517
R45760,1,0,3.8,26,Vijay Nagar,Sweet Shop,"Mithai, Street Food",100,Delivery,0.2589913222126824,0.4878435522155917
R45761,1,0,2.9,57,Malleshwaram,Quick Bites,"Pizza, Italian",600,Delivery,0.1439673279774316,0.4113328451548295
R45762,1,0,3.8,43,Basaveshwara Nagar,Dessert Parlor,"Ice Cream, Desserts",200,Delivery,0.2595973108058382,0.5105232677757638
R45763,1,0,4.0,140,Vijay Nagar,Quick Bites,"South Indian, North Indian, Street Food",350,Delivery,0.2888614620385134,0.5969993048290797
R45764,1,0,3.8,59,Malleshwaram,Quick Bites,"Andhra, Biryani",300,Delivery,0.2601676530111614,0.5249154840450476
R45765,0,0,,0,Basaveshwara Nagar,Casual Dining,"North Indian, Chinese, South Indian",600,Delivery,,0.3442019454913517
R45766,1,0,4.0,112,Seshadripuram,Dessert Parlor,"Desserts, Cafe",400,Delivery,0.2878633631791978,0.5852533866774332
R45767,1,0,3.6,60,Rajajinagar,Quick Bites,"Fast Food, Street Food, Momos",200,Delivery,0.234396847786091,0.5002567313156687
R45768,1,0,3.6,74,Basaveshwara Nagar,Casual Dining,"North Indian, Chinese, Seafood, South Indian",450,Delivery,0.2348958972157488,0.5076745469357754
R45769,1,0,3.7,33,Rajajinagar,Quick Bites,Street Food,200,Delivery,0.2463376211210597,0.4889948407210535
R45770,1,1,4.1,533,Sadashiv Nagar,Casual Dining,"Mangalorean, Seafood",1000,Delivery,0.3157737182632159,0.6815069856593672
R45771,1,0,3.2,7,Basaveshwara Nagar,Quick Bites,"Biryani, Kebab",400,Delivery,0.1808946860051515,0.4140231252976734
R45772,1,0,3.5,13,Rajajinagar,Dessert Parlor,"Ice Cream, Fast Food",200,Delivery,0.2198182417515024,0.442292427323944
R45773,1,0,3.4,5,Malleshwaram,Quick Bites,"Chinese, Momos",150,Delivery,0.2066298448423892,0.4108363084424816
R45774,1,0,3.8,121,Malleshwaram,"Quick Bites, Bakery","Fast Food, Bakery",300,Delivery,0.2623777290567888,0.557388576593894
R45775,1,0,3.7,98,Malleshwaram,Casual Dining,"North Indian, Mughlai, Chinese, Beverages",550,Delivery,0.2486546363301851,0.5328339768010284
R45776,1,0,3.9,131,Malleshwaram,Food Court,"Bakery, Desserts, Beverages",450,Delivery,0.2756374187415674,0.5772339630387392
R45777,1,0,2.4,71,Malleshwaram,"Quick Bites, Food Court","Healthy Food, Salad, Fast Food",500,Delivery,0.0799502483748313,0.343425108406857
R45778,1,1,4.1,664,Malleshwaram,"Bar, Casual Dining","Finger Food, Continental, Chinese",1100,Delivery,0.3204433950692996,0.6916564267958176
R45779,1,0,4.1,179,Basaveshwara Nagar,Dessert Parlor,"Desserts, Ice Cream",500,Delivery,0.3031548969704402,0.6270108915888218
R45780,1,1,4.3,1102,Malleshwaram,Casual Dining,"Italian, Salad, Mediterranean",1500,Delivery,0.3618629645529252,0.7556166042700876
R45781,1,0,4.1,489,Malleshwaram,Quick Bites,South Indian,300,Delivery,0.3142052771985771,0.677466879691015
R45782,1,0,3.8,36,Magadi Road,Casual Dining,"North Indian, South Indian, Chinese, Mexican",700,Delivery,0.2593477860910094,0.5024672426550993
R45783,1,1,4.2,470,Malleshwaram,"Casual Dining, Bar","North Indian, Mangalorean, Seafood",1200,Delivery,0.3264312216362075,0.6952774308808511
R45784,1,0,3.9,32,Rajajinagar,Quick Bites,"North Indian, Fast Food, Street Food",800,Delivery,0.2721084263461302,0.5065305058423217
R45785,1,0,2.3,180,Rajajinagar,Casual Dining,"North Indian, Chinese, South Indian, Street Food",500,Delivery,0.0709324788421439,0.313599272647055
R45786,1,0,3.3,4,Malleshwaram,Dessert Parlor,"Ice Cream, Desserts",250,Delivery,0.1936909726481049,0.4027184215425657
R45787,1,0,4.2,505,Malleshwaram,Cafe,"Cafe, North Indian, Street Food",500,Delivery,0.327678845210352,0.6987722475924376
R45788,1,0,4.0,58,Malleshwaram,Food Court,"North Indian, Street Food, Pizza, Burger, Sandwich",300,Delivery,0.285938458236232,0.5492101258704282
R45789,1,0,3.7,100,Malleshwaram,Quick Bites,"North Indian, Chinese",400,Delivery,0.2487259291058505,0.5336546159895506
R45790,1,0,3.6,12,Malleshwaram,Beverage Shop,Beverages,100,Delivery,0.2326858211701214,0.4447092754923745
R45791,1,0,4.0,73,Malleshwaram,Sweet Shop,"Mithai, Street Food",250,Delivery,0.2864731540537225,0.5620002619521091
R45792,1,0,3.5,35,Vijay Nagar,Quick Bites,South Indian,200,Delivery,0.2206024622838218,0.4716302746790626
R45793,1,0,3.9,360,Malleshwaram,Food Court,Desserts,300,Delivery,0.2838004415552556,0.624366194055165
R45794,1,0,3.2,2,Race Course Road,Casual Dining,"Continental, South Indian",1000,Delivery,0.180716454065988,0.3843678279403399
R45795,1,0,3.7,31,Malleshwaram,Quick Bites,"South Indian, Beverages",200,Delivery,0.2462663283453943,0.4865083443927893
R45796,0,0,3.1,9,Rajajinagar,Casual Dining,"North Indian, Mangalorean, Chinese",550,Delivery,0.1680627529743652,0.4156761047162262
R45797,1,0,3.5,18,Vijay Nagar,Beverage Shop,"Beverages, Desserts",150,Delivery,0.2199964736906659,0.4520685597031411
R45798,0,0,3.3,47,Magadi Road,Quick Bites,"Fast Food, Beverages",300,Delivery,0.195223767324911,0.4574237847846938
R45799,1,0,3.4,36,Rajajinagar,Dessert Parlor,Bakery,400,Delivery,0.2077348828652029,0.4624498220886953
R45800,1,0,3.8,46,Malleshwaram,Casual Dining,"North Indian, Chinese, Seafood",700,Delivery,0.2597042499693364,0.5135886287826108
R45801,1,0,3.0,89,Rajajinagar,Quick Bites,"Fast Food, Street Food",200,Delivery,0.1580112381945296,0.4263767383945957
R45802,1,0,3.9,105,Malleshwaram,Quick Bites,"Fast Food, Beverages, Momos",300,Delivery,0.2747106126579172,0.5664154478959734
R45803,1,0,3.3,4,Magadi Road,Quick Bites,"South Indian, North Indian, Chinese, Street Food",200,Delivery,0.1936909726481049,0.4027184215425657
R45804,1,0,3.7,68,Basaveshwara Nagar,Casual Dining,"North Indian, Chinese",500,Delivery,0.2475852446952041,0.5180234092112859
R45805,1,0,3.5,4,Malleshwaram,"Beverage Shop, Quick Bites","Fast Food, Beverages",250,Delivery,0.2194974242610081,0.4065225467075202
R45806,1,1,3.9,675,Rajajinagar,Casual Dining,"North Indian, Continental",900,Delivery,0.295029053722556,0.6520611809967753
R45807,1,0,4.1,87,Rajajinagar,Quick Bites,"Biryani, Seafood",400,Delivery,0.2998754292898319,0.5861778900307231
R45808,1,0,3.8,75,Basaveshwara Nagar,Dessert Parlor,Desserts,350,Delivery,0.2607379952164846,0.535822223110781
R45809,1,0,,0,Malleshwaram,Dessert Parlor,Ice Cream,250,Delivery,,0.3442019454913517
R45810,1,0,4.1,274,Malleshwaram,Cafe,"Cafe, Continental, Italian",600,Delivery,0.3065413038145467,0.6492225724660307
R45811,1,1,3.1,405,Basaveshwara Nagar,"Casual Dining, Bar","North Indian, Chinese, Seafood",800,Delivery,0.1821787225561143,0.4741840227200844
R45812,1,0,3.4,7,Magadi Road,Quick Bites,South Indian,300,Delivery,0.2067011376180546,0.4202642681464267
R45813,1,1,4.1,428,Rajajinagar,Casual Dining,"Seafood, North Indian, Chinese",1100,Delivery,0.3120308475407825,0.6711443865004582
R45814,1,0,3.2,5,Vijay Nagar,Quick Bites,"North Indian, Chinese, Seafood",350,Delivery,0.1808233932294861,0.4061845249527276
R45815,0,0,3.4,5,Malleshwaram,"Food Court, Quick Bites","Pizza, Fast Food",400,Delivery,0.2066298448423892,0.4108363084424816
R45816,0,0,3.0,75,Rajajinagar,Quick Bites,"South Indian, Chinese, Fast Food",300,Delivery,0.1575121887648718,0.4251418573200802
R45817,0,0,3.2,10,Basaveshwara Nagar,"Quick Bites, Beverage Shop","Fast Food, Beverages, Ice Cream",150,Delivery,0.1810016251686496,0.421719545694926
R45818,1,0,4.0,377,Malleshwaram,Quick Bites,"Pizza, Fast Food",400,Delivery,0.2973096559548632,0.6457335171274798
R45819,1,0,,0,Rajajinagar,Quick Bites,"Fast Food, Beverages, Desserts",300,Delivery,,0.3442019454913517
R45820,1,0,3.2,9,Malleshwaram,Food Court,North Indian,500,Delivery,0.1809659787808168,0.4195277814457427
R45821,1,0,3.0,36,Malleshwaram,"Sweet Shop, Quick Bites","Mithai, Street Food",200,Delivery,0.1561219796393965,0.4224324015222914
R45822,1,0,3.3,24,Malleshwaram,Dessert Parlor,"Ice Cream, Desserts",250,Delivery,0.1944039004047589,0.4447794884534648
R45823,1,0,3.4,590,Rajajinagar,Casual Dining,"Andhra, North Indian, Chinese, Biryani",600,Delivery,0.2274829817245185,0.546171058738913
R45824,1,0,3.8,149,Rajajinagar,Casual Dining,Chinese,700,Delivery,0.2633758279161044,0.5666662859204958
R45825,1,0,3.8,572,Sadashiv Nagar,Casual Dining,"Chinese, North Indian",800,Delivery,0.2784542499693364,0.6248908312365737
R45826,1,0,3.6,6,Rajajinagar,Quick Bites,"South Indian, North Indian, Chinese, Street Food",200,Delivery,0.2324719428431252,0.4214119376296198
R45827,0,1,4.3,859,Rajajinagar,Casual Dining,"Pizza, Biryani, North Indian, South Indian",800,Delivery,0.3532008923095792,0.7441472745680504
R45828,1,0,4.2,1734,Malleshwaram,Pub,"Chinese, Continental, North Indian",1400,Delivery,0.3714882558567398,0.7549675179213025
R45829,1,0,3.8,18,Rajajinagar,Quick Bites,"Fast Food, Desserts",250,Delivery,0.2587061511100207,0.4716533566328854
R45830,1,0,2.8,9,Vijay Nagar,Food Court,"Rolls, Fast Food",250,Delivery,0.1293530755550103,0.4041210745276771
R45831,1,0,3.4,26,Seshadripuram,Quick Bites,"Maharashtrian, Street Food",150,Delivery,0.2073784189868759,0.454628429506661
R45832,1,0,3.7,75,Rajajinagar,Casual Dining,"Chinese, Thai",850,Delivery,0.247834769410033,0.5219871773869434
R45833,1,0,3.3,44,Rajajinagar,Casual Dining,"Chinese, Thai, Seafood",650,Delivery,0.1951168281614129,0.456184258174143
R45834,1,0,3.7,71,Malleshwaram,"Dessert Parlor, Beverage Shop","Beverages, Desserts, Juices",150,Delivery,0.2476921838587023,0.5197692364496956
R45835,1,0,,0,Malleshwaram,Confectionery,Desserts,200,Delivery,,0.3442019454913517
R45836,1,0,3.6,33,Vijay Nagar,Quick Bites,"Biryani, Kebab",300,Delivery,0.2334343953146081,0.4794523983731525
R45837,1,0,3.3,9,Rajajinagar,"Takeaway, Delivery","Tea, Beverages",200,Delivery,0.1938692045872684,0.423379458175259
R45838,1,0,3.0,81,Malleshwaram,Quick Bites,North Indian,750,Delivery,0.157726067091868,0.4256553623274034
R45839,0,0,,0,Rajajinagar,"Takeaway, Delivery",North Indian,350,Delivery,,0.3442019454913517
R45840,1,0,3.5,162,Rajajinagar,Quick Bites,"Biryani, Fast Food",400,Delivery,0.2251295535385747,0.5191443190001678
R45841,1,0,,0,Seshadripuram,Quick Bites,"Chinese, Rolls",400,Delivery,,0.3442019454913517
R45842,1,0,3.8,86,Malleshwaram,Casual Dining,"Kebab, Hyderabadi, Biryani, Charcoal Chicken",600,Delivery,0.2611301054826443,0.5420227659931842
R45843,1,0,4.4,109,Malleshwaram,Quick Bites,South Indian,120,Delivery,0.3393693272415062,0.6460026586594547
R45844,0,0,3.7,46,Race Course Road,Casual Dining,South Indian,1000,Delivery,0.2468010241628848,0.502274635835117
R45845,1,1,3.5,109,Yeshwantpur,Bar,"Continental, American, Chinese, Finger Food",1200,Delivery,0.2232402949834416,0.5060584041536926
R45846,1,0,3.4,10,Vijay Nagar,Quick Bites,"Andhra, Chinese, South Indian",300,Delivery,0.2068080767815527,0.4301109982646784
R45847,1,0,3.3,5,Sadashiv Nagar,Quick Bites,South Indian,200,Delivery,0.1937266190359376,0.4085104166976046
R45848,1,0,3.2,4,Malleshwaram,Quick Bites,"Chinese, Street Food, Rolls",250,Delivery,0.1807877468416533,0.4008163589600885
R45849,1,0,3.9,88,Malleshwaram,"Bakery, Dessert Parlor","Bakery, Desserts",400,Delivery,0.2741046240647613,0.5576595565060056
R45850,1,0,3.9,441,Vijay Nagar,Quick Bites,"North Indian, Chinese, Biryani, Rolls",250,Delivery,0.2866877989697043,0.6334164213059568
R45851,1,0,2.7,24,Malleshwaram,"Food Court, Quick Bites","Fast Food, Rolls",400,Delivery,0.1169845455660493,0.3973742363978785
R45852,1,0,2.9,96,Rajajinagar,Casual Dining,"South Indian, North Indian, Chinese, Street Food, Fast Food",400,Delivery,0.1453575371029069,0.4120417061474193
R45853,1,0,3.7,31,Malleshwaram,Dessert Parlor,Bakery,150,Delivery,0.2462663283453943,0.4865083443927893
R45854,0,0,3.4,9,Malleshwaram,Quick Bites,South Indian,300,Delivery,0.20677243039372,0.4272311349047755
R45855,1,0,3.8,91,Vijay Nagar,Quick Bites,"North Indian, South Indian, Biryani",250,Delivery,0.2613083374218078,0.5445770513952779
R45856,1,0,3.6,70,Seshadripuram,Casual Dining,"North Indian, Mughlai, Chinese, Continental",800,Delivery,0.2347533116644179,0.5057011427400854
R45857,1,0,2.9,23,Malleshwaram,Food Court,Chinese,300,Delivery,0.1427553507911198,0.4131886729220533
R45858,1,0,3.7,16,Vijay Nagar,Quick Bites,South Indian,150,Delivery,0.2457316325279038,0.460561836131104
R45859,1,0,3.9,252,Malleshwaram,Cafe,"Cafe, Italian",400,Delivery,0.2799506316693241,0.6081543036458537
R45860,1,0,3.8,78,Rajajinagar,"Takeaway, Delivery","Fast Food, Rolls",250,Delivery,0.2608449343799827,0.5376010802162297
R45861,1,0,3.2,9,Rajajinagar,Quick Bites,"Chinese, North Indian, South Indian",450,Delivery,0.1809659787808168,0.4195277814457427
R45862,0,0,3.9,40,Malleshwaram,Quick Bites,"Seafood, Chinese, North Indian, South Indian",400,Delivery,0.2723935974487917,0.5178071543771421
R45863,1,0,3.4,8,Seshadripuram,Beverage Shop,Beverages,150,Delivery,0.2067367840058873,0.4239805121121103
R45864,1,0,3.9,98,Rajajinagar,Quick Bites,South Indian,300,Delivery,0.2744610879430883,0.5630069839547138
R45865,0,0,3.5,11,Malleshwaram,Quick Bites,Fast Food,250,Delivery,0.219746948975837,0.4372161986926566
R45866,1,0,4.5,2416,Malleshwaram,Quick Bites,South Indian,150,Delivery,0.4345087697779958,0.8324018319616611
R45867,1,0,4.3,310,Vijay Nagar,Quick Bites,South Indian,100,Delivery,0.3336310253894271,0.6932146840831298
R45868,1,0,3.7,297,Rajajinagar,Quick Bites,"Biryani, Kebab",400,Delivery,0.2557482675088924,0.5780689226732649
R45869,1,0,3.6,41,Race Course Road,Casual Dining,"North Indian, Continental, Chinese, Asian, Thai",1400,Delivery,0.2337195664172697,0.4869623560011215
R45870,0,0,4.0,930,Rajajinagar,"Casual Dining, Bar","Andhra, Biryani, North Indian, Chinese",800,Delivery,0.3170221084263461,0.6863504869825938
R45871,0,0,3.7,103,Rajajinagar,"Casual Dining, Bar","Andhra, Continental, Chinese",900,Delivery,0.2488328682693486,0.534855620345358
R45872,1,0,3.8,27,Rajajinagar,Casual Dining,South Indian,500,Delivery,0.2590269686005151,0.489527806033959
R45873,1,0,3.9,72,Malleshwaram,Cafe,"Cafe, Continental, Steak, Italian",500,Delivery,0.2735342818594382,0.5476035658840925
R45874,1,0,3.5,16,Rajajinagar,"Takeaway, Delivery","Chinese, Continental, North Indian, South Indian",250,Delivery,0.2199251809150005,0.4485488092944057
R45875,1,0,4.8,4421,Malleshwaram,Quick Bites,South Indian,150,Delivery,0.5446894548019133,0.9221177973259794
R45876,0,1,3.9,620,Rajajinagar,Casual Dining,"North Indian, Chinese, Continental",1000,Delivery,0.2930685023917575,0.6483706922144137
R45877,1,0,3.8,216,Rajajinagar,Quick Bites,"Biryani, Kebab",400,Delivery,0.2657641359008953,0.5830286120796135
R45878,1,0,3.4,77,Basaveshwara Nagar,Quick Bites,Biryani,400,Delivery,0.2091963847663436,0.4811630634297225
R45879,0,0,3.3,6,Rajajinagar,Quick Bites,"Mangalorean, Seafood, South Indian",400,Delivery,0.1937622654237703,0.4132168807583084
R45880,1,0,3.7,18,Rajajinagar,Quick Bites,"Fast Food, Desserts",200,Delivery,0.2458029253035692,0.4651250909896373
R45881,1,0,3.3,8,Vasanth Nagar,Quick Bites,South Indian,350,Delivery,0.1938335581994357,0.420486927776948
R45882,1,0,3.2,123,Basaveshwara Nagar,Casual Dining,"South Indian, Biryani, Chinese, North Indian",750,Delivery,0.1850296669937446,0.461829993568048
R45883,1,0,4.1,327,Malleshwaram,Mess,South Indian,150,Delivery,0.3084305623696798,0.6580648782844034
R45884,1,0,3.8,20,Rajajinagar,Quick Bites,"Seafood, South Indian, Chinese",400,Delivery,0.2587774438856862,0.4762467188363449
R45885,1,0,3.4,83,Sadashiv Nagar,Quick Bites,"Biryani, Chinese",250,Delivery,0.2094102630933398,0.4831240195669589
R45886,1,0,3.9,66,Malleshwaram,Quick Bites,"South Indian, Fast Food",150,Delivery,0.2733204035324419,0.5432146381742141
R45887,1,0,3.3,4,Rajajinagar,Quick Bites,"South Indian, Biryani",400,Delivery,0.1936909726481049,0.4027184215425657
R45888,1,0,4.0,97,Rajajinagar,Quick Bites,"Chinese, Beverages",150,Delivery,0.2873286673617073,0.5775397237291211
R45889,1,0,3.9,63,Rajajinagar,Quick Bites,North Indian,350,Delivery,0.2732134643689438,0.5408625339856157
R45890,0,0,3.8,102,Rajajinagar,Quick Bites,Biryani,350,Delivery,0.2617004476879676,0.5497222303133892
R45891,1,0,3.9,35,Malleshwaram,Quick Bites,South Indian,300,Delivery,0.2722153655096282,0.5110480189869788
R45892,1,0,3.9,126,Rajajinagar,Quick Bites,South Indian,100,Delivery,0.2754591868024039,0.5753438040749983
R45893,1,0,3.9,87,Seshadripuram,Quick Bites,"Fast Food, Rolls",200,Delivery,0.2740689776769286,0.5570897063963545
R45894,1,0,3.8,74,Basaveshwara Nagar,Casual Dining,"South Indian, North Indian, Chinese, Street Food, Beverages",400,Delivery,0.2607023488286519,0.5352131051951197
R45895,1,0,3.1,94,Rajajinagar,Quick Bites,"Mangalorean, Chinese, North Indian, Biryani",350,Delivery,0.1710926959401447,0.441744852513467
R45896,0,0,3.5,46,Rajajinagar,Quick Bites,Biryani,300,Delivery,0.2209945725499815,0.4796466499401292
R45897,0,0,3.1,8,Rajajinagar,Dessert Parlor,"Ice Cream, Desserts",450,Delivery,0.1680271065865325,0.4134997591066235
R45898,1,0,3.7,163,Vijay Nagar,Quick Bites,Biryani,250,Delivery,0.2509716515393106,0.5535481734014054
R45899,0,0,3.7,21,Mysore Road,Quick Bites,South Indian,300,Delivery,0.2459098644670673,0.4711392615834994
R45900,1,0,3.8,18,Basaveshwara Nagar,Beverage Shop,"Beverages, Desserts",400,Delivery,0.2587061511100207,0.4716533566328854
R45901,1,0,3.9,81,Malleshwaram,Casual Dining,"South Indian, North Indian, Seafood, Chinese",600,Delivery,0.2738550993499324,0.553518401299054
R45902,1,0,,0,Rajajinagar,Quick Bites,"Biryani, South Indian",250,Delivery,,0.3442019454913517
R45903,0,0,3.0,28,Rajajinagar,Quick Bites,"Mangalorean, Chinese, Seafood, North Indian",450,Delivery,0.1558368085367349,0.4216874742697355
R45904,1,0,3.9,291,Malleshwaram,"Quick Bites, Bakery","South Indian, North Indian, Chinese, Bakery, Desserts",300,Delivery,0.2813408407947994,0.6147449459161938
R45905,1,0,3.9,41,Malleshwaram,Quick Bites,South Indian,150,Delivery,0.2724292438366245,0.5190596620804246
R45906,1,0,3.5,10,Rajajinagar,Quick Bites,"Chinese, Fast Food, North Indian",300,Delivery,0.2197113025880043,0.4343067245495546
R45907,0,0,3.7,18,Rajajinagar,Casual Dining,North Indian,750,Delivery,0.2458029253035692,0.4651250909896373
R45908,0,0,3.4,8,Rajajinagar,"Takeaway, Delivery",Desserts,150,Delivery,0.2067367840058873,0.4239805121121103
R45909,1,0,3.1,27,Seshadripuram,Sweet Shop,"Mithai, Street Food",200,Delivery,0.1687043879553538,0.4300533859458383
R45910,0,0,,0,Rajajinagar,"Takeaway, Delivery",South Indian,150,Delivery,,0.3442019454913517
R45911,1,1,3.7,57,Rajajinagar,Casual Dining,"Seafood, North Indian, Chinese, Continental, Mangalorean",900,Delivery,0.2471931344290444,0.5108999987069539
R45912,0,0,3.6,42,Rajajinagar,Quick Bites,Street Food,200,Delivery,0.2337552128051024,0.4877985276971288
R45913,0,0,3.5,36,Rajajinagar,Quick Bites,South Indian,300,Delivery,0.2206381086716545,0.4724541772302963
R45914,1,0,3.7,27,Malleshwaram,Sweet Shop,Mithai,250,Delivery,0.2461237427940635,0.4810314603070846
R45915,0,0,,0,Rajajinagar,Casual Dining,"Chinese, North Indian",650,Delivery,,0.3442019454913517
R45916,0,0,,0,Rajajinagar,Quick Bites,South Indian,300,Delivery,,0.3442019454913517
R45917,0,0,,0,Rajajinagar,Quick Bites,North Indian,400,Delivery,,0.3442019454913517
R45918,1,0,3.1,7,Basaveshwara Nagar,Dessert Parlor,"Bakery, Fast Food",500,Delivery,0.1679914601986998,0.4109025538732966
R45919,0,0,,0,Rajajinagar,Quick Bites,"Chinese, South Indian",300,Delivery,,0.3442019454913517
R45920,0,0,,0,Rajajinagar,Quick Bites,Biryani,400,Delivery,,0.3442019454913517
R45921,1,0,3.2,4,Rajajinagar,Quick Bites,Fast Food,200,Delivery,0.1807877468416533,0.4008163589600885
R45922,0,0,3.3,5,Rajajinagar,Quick Bites,"Biryani, Chinese",200,Delivery,0.1937266190359376,0.4085104166976046
R45923,0,0,,0,Rajajinagar,Quick Bites,"South Indian, North Indian, Chinese",400,Delivery,,0.3442019454913517
R45924,0,0,,0,Rajajinagar,Quick Bites,"Biryani, South Indian",300,Delivery,,0.3442019454913517
R45925,0,0,,0,Rajajinagar,Quick Bites,"Biryani, South Indian",200,Delivery,,0.3442019454913517
R45926,0,0,,0,Rajajinagar,"Takeaway, Delivery",North Indian,300,Delivery,,0.3442019454913517
R45927,0,0,,0,Rajajinagar,Sweet Shop,"Mithai, Street Food",450,Delivery,,0.3442019454913517
R45928,0,0,,0,Rajajinagar,Quick Bites,"Fast Food, South Indian",200,Delivery,,0.3442019454913517
R45929,0,0,3.1,37,Rajajinagar,Quick Bites,South Indian,300,Delivery,0.1690608518336808,0.4326540748335891
R45930,0,0,3.1,38,Rajajinagar,Quick Bites,"Biryani, Fast Food",350,Delivery,0.1690964982215135,0.4328651671994347
R45931,0,0,3.4,4,Rajajinagar,Bakery,Bakery,300,Delivery,0.2065941984545565,0.404620484125043
R45932,0,0,3.5,15,Rajajinagar,Casual Dining,"Andhra, South Indian, Biryani, North Indian, Mangalorean",700,Delivery,0.2198895345271678,0.4466111065660384
R45933,0,0,3.3,6,Rajajinagar,Dessert Parlor,Ice Cream,200,Delivery,0.1937622654237703,0.4132168807583084
R45934,0,0,3.2,4,Rajajinagar,Quick Bites,"North Indian, South Indian",400,Delivery,0.1807877468416533,0.4008163589600885
R45935,0,0,3.4,7,Rajajinagar,Casual Dining,"North Indian, Chinese",700,Delivery,0.2067011376180546,0.4202642681464267
R45936,0,0,3.3,5,Rajajinagar,Quick Bites,"South Indian, Chinese",300,Delivery,0.1937266190359376,0.4085104166976046
R45937,0,0,,0,Rajajinagar,"Beverage Shop, Dessert Parlor","Beverages, Desserts",300,Delivery,,0.3442019454913517
R45938,0,0,,0,Rajajinagar,Dessert Parlor,Desserts,300,Delivery,,0.3442019454913517
R45939,0,0,3.2,4,Rajajinagar,Quick Bites,"North Indian, Chinese",300,Delivery,0.1807877468416533,0.4008163589600885
R45940,0,0,3.2,4,Rajajinagar,Quick Bites,"Mughlai, North Indian, Chinese",400,Delivery,0.1807877468416533,0.4008163589600885
R45941,0,0,,0,Rajajinagar,"Takeaway, Delivery",Beverages,250,Delivery,,0.3442019454913517
